155	OMIM:601665
158	OMIM:103050
122622	OMIM:617030
165	OMIM:618000
165	OMIM:618000
2334	OMIM:309548
27125	OMIM:616368
166378	OMIM:616577
10939	OMIM:618977
10939	OMIM:614487
10939	OMIM:610246
175	OMIM:208400
123624	OMIM:615523
60509	OMIM:617023
55750	OMIM:614691
55750	OMIM:212350
178	OMIM:232400
178	OMIM:232400
178	OMIM:232400
178	OMIM:232400
10555	OMIM:608594
8540	OMIM:600121
375790	OMIM:615120
181	OMIM:601665
181	OMIM:601665
183	OMIM:-1
183	OMIM:267430
183	OMIM:145500
185	OMIM:267430
185	OMIM:145500
185	OMIM:267430
185	OMIM:145500
64902	OMIM:210100
189	OMIM:259900
189	OMIM:259900
191	OMIM:613752
27245	OMIM:615829
54806	OMIM:608629
197	OMIM:203650
57379	OMIM:605258
9131	OMIM:300232
9131	OMIM:310490
9131	OMIM:300816
9131	OMIM:300614
9255	OMIM:260600
9255	OMIM:260600
7965	OMIM:618006
9049	OMIM:102200
9049	OMIM:102200
23746	OMIM:604393
23746	OMIM:604393
23746	OMIM:604393
326	OMIM:240300
203	OMIM:612631
204	OMIM:267500
122481	OMIM:617965
122481	OMIM:617965
10142	OMIM:611820
207	OMIM:114480
207	OMIM:114500
207	OMIM:615109
207	OMIM:167000
207	OMIM:176920
208	OMIM:240900
208	OMIM:125853
10000	OMIM:615937
10000	OMIM:615937
210	OMIM:612740
210	OMIM:612740
212	OMIM:300752
212	OMIM:300751
5832	OMIM:616603
5832	OMIM:219150
5832	OMIM:601162
5832	OMIM:616586
220	OMIM:615113
217	OMIM:610251
217	OMIM:-1
217	OMIM:610251
217	OMIM:-1
217	OMIM:610251
217	OMIM:-1
217	OMIM:610251
217	OMIM:-1
224	OMIM:270200
224	OMIM:270200
8659	OMIM:239510
7915	OMIM:271980
4329	OMIM:614105
501	OMIM:266100
226	OMIM:611881
226	OMIM:611881
229	OMIM:229600
56052	OMIM:608540
84920	OMIM:613688
144245	OMIM:613688
440138	OMIM:613661
79087	OMIM:607143
79868	OMIM:300884
199857	OMIM:619031
199857	OMIM:619036
199857	OMIM:616227
85365	OMIM:607906
85365	OMIM:616228
10195	OMIM:601110
29929	OMIM:603147
79053	OMIM:617874
79053	OMIM:608104
79796	OMIM:263210
79796	OMIM:608776
238	OMIM:613014
7840	OMIM:203800
240	OMIM:-1
240	OMIM:600807
241	OMIM:601367
240	OMIM:-1
240	OMIM:600807
240	OMIM:-1
240	OMIM:600807
240	OMIM:-1
240	OMIM:600807
57538	OMIM:618052
57538	OMIM:618052
249	OMIM:146300
249	OMIM:146300
249	OMIM:241510
249	OMIM:241500
57679	OMIM:606353
57679	OMIM:607225
57679	OMIM:205100
57679	OMIM:606353
57679	OMIM:607225
57679	OMIM:205100
8092	OMIM:613456
257	OMIM:136760
60529	OMIM:615529
60529	OMIM:613451
60529	OMIM:609597
60529	OMIM:615529
60529	OMIM:613451
60529	OMIM:609597
23600	OMIM:614307
23600	OMIM:214950
139285	OMIM:300373
268	OMIM:261550
9949	OMIM:300990
81693	OMIM:618882
270	OMIM:615511
271	OMIM:615686
271	OMIM:615809
271	OMIM:615686
271	OMIM:615809
272	OMIM:612874
272	OMIM:612874
275	OMIM:620398
27329	OMIM:605019
51129	OMIM:615881
286	OMIM:182900
286	OMIM:182900
287	OMIM:600919
287	OMIM:600919
287	OMIM:600919
287	OMIM:600919
288	OMIM:615493
288	OMIM:615493
56172	OMIM:123000
56172	OMIM:118600
56172	OMIM:123000
56172	OMIM:118600
23141	OMIM:616681
29123	OMIM:148050
54443	OMIM:616032
55129	OMIM:613728
55129	OMIM:613728
63982	OMIM:615034
203859	OMIM:611307
203859	OMIM:166260
203859	OMIM:613319
203859	OMIM:611307
203859	OMIM:166260
203859	OMIM:613319
196527	OMIM:262890
3730	OMIM:308700
3730	OMIM:308700
84168	OMIM:602089
84168	OMIM:230740
84168	OMIM:602089
84168	OMIM:230740
84168	OMIM:602089
84168	OMIM:230740
84168	OMIM:602089
84168	OMIM:230740
118429	OMIM:228600
118429	OMIM:228600
311	OMIM:617839
311	OMIM:619733
311	OMIM:617839
311	OMIM:619733
308	OMIM:614391
308	OMIM:614391
1174	OMIM:609313
8905	OMIM:304340
130340	OMIM:616106
130340	OMIM:616106
1175	OMIM:600740
8546	OMIM:608233
8546	OMIM:608233
8120	OMIM:617276
8943	OMIM:617050
10717	OMIM:614066
23431	OMIM:613744
23431	OMIM:184450
9179	OMIM:612936
11154	OMIM:614067
9907	OMIM:613647
324	OMIM:619182
324	OMIM:114500
324	OMIM:175100
324	OMIM:175100
324	OMIM:175100
324	OMIM:175100
324	OMIM:114550
324	OMIM:135290
324	OMIM:613659
10297	OMIM:618677
10297	OMIM:617169
10297	OMIM:617169
147495	OMIM:605389
335	OMIM:619836
335	OMIM:105200
335	OMIM:618463
335	OMIM:619836
335	OMIM:105200
335	OMIM:618463
338	OMIM:144010
338	OMIM:615558
338	OMIM:144010
338	OMIM:615558
338	OMIM:144010
338	OMIM:615558
344	OMIM:207750
348	OMIM:611771
348	OMIM:603075
348	OMIM:104310
348	OMIM:607822
348	OMIM:617347
348	OMIM:617347
348	OMIM:269600
348	OMIM:611771
348	OMIM:603075
348	OMIM:104310
348	OMIM:607822
348	OMIM:617347
348	OMIM:617347
348	OMIM:269600
8542	OMIM:612551
351	OMIM:104300
351	OMIM:605714
351	OMIM:104300
351	OMIM:605714
26060	OMIM:616511
353	OMIM:614723
54840	OMIM:208920
358	OMIM:110450
358	OMIM:110450
358	OMIM:110450
358	OMIM:110450
358	OMIM:110450
358	OMIM:110450
360	OMIM:607457
360	OMIM:607457
364	OMIM:614411
367	OMIM:300068
367	OMIM:312300
367	OMIM:300633
367	OMIM:313200
367	OMIM:312300
367	OMIM:176807
372	OMIM:617164
372	OMIM:617164
375	OMIM:618185
10564	OMIM:608097
383	OMIM:207800
57514	OMIM:100300
396	OMIM:615244
9639	OMIM:608236
23370	OMIM:617433
23370	OMIM:617433
9181	OMIM:617523
23229	OMIM:300607
23229	OMIM:300607
8289	OMIM:614607
8289	OMIM:614607
57492	OMIM:135900
196528	OMIM:617808
200894	OMIM:612291
23568	OMIM:615434
403	OMIM:618161
403	OMIM:618173
403	OMIM:618161
403	OMIM:618173
84100	OMIM:209900
84100	OMIM:600151
84100	OMIM:613575
23204	OMIM:615685
79798	OMIM:615954
80210	OMIM:617622
9915	OMIM:615926
10095	OMIM:617718
407	OMIM:301010
407	OMIM:301010
410	OMIM:250100
411	OMIM:253200
22901	OMIM:618144
415	OMIM:302950
420	OMIM:616060
64801	OMIM:617020
170302	OMIM:300004
170302	OMIM:308350
170302	OMIM:300419
170302	OMIM:309510
170302	OMIM:300215
170302	OMIM:300215
170302	OMIM:300004
170302	OMIM:308350
170302	OMIM:300419
170302	OMIM:309510
170302	OMIM:300215
170302	OMIM:300215
427	OMIM:228000
427	OMIM:159950
427	OMIM:228000
427	OMIM:159950
136371	OMIM:603383
51008	OMIM:616867
51008	OMIM:614266
55870	OMIM:617796
434	OMIM:611742
434	OMIM:611742
434	OMIM:611742
434	OMIM:611742
435	OMIM:207900
440	OMIM:615574
443	OMIM:271900
444	OMIM:601552
259266	OMIM:608716
54829	OMIM:603932
54829	OMIM:607850
79058	OMIM:606243
445	OMIM:215700
171023	OMIM:605039
171023	OMIM:614286
84896	OMIM:618011
84896	OMIM:618011
55210	OMIM:617183
55210	OMIM:618810
85300	OMIM:601238
85300	OMIM:601238
22926	OMIM:616517
55054	OMIM:611081
9474	OMIM:617584
471	OMIM:608688
51062	OMIM:613708
51062	OMIM:182600
25923	OMIM:615632
472	OMIM:-1
472	OMIM:-1
472	OMIM:-1
472	OMIM:208900
472	OMIM:114480
1822	OMIM:618494
1822	OMIM:125370
220202	OMIM:221900
286410	OMIM:301015
23400	OMIM:617225
23400	OMIM:606693
476	OMIM:618314
476	OMIM:618036
476	OMIM:618314
476	OMIM:618036
476	OMIM:618314
476	OMIM:618036
476	OMIM:618314
476	OMIM:618036
476	OMIM:618314
476	OMIM:618036
476	OMIM:618314
476	OMIM:618036
477	OMIM:619602
477	OMIM:104290
477	OMIM:619605
477	OMIM:602481
477	OMIM:602481
478	OMIM:601338
478	OMIM:614820
478	OMIM:619606
478	OMIM:128235
478	OMIM:601338
478	OMIM:614820
478	OMIM:619606
478	OMIM:128235
481	OMIM:145500
481	OMIM:145500
487	OMIM:601003
488	OMIM:101900
488	OMIM:124200
488	OMIM:101900
488	OMIM:124200
491	OMIM:619804
491	OMIM:601386
492	OMIM:302500
492	OMIM:302500
27032	OMIM:169600
513	OMIM:618120
514	OMIM:614053
498	OMIM:616045
498	OMIM:620358
498	OMIM:615228
537	OMIM:300972
537	OMIM:300972
10159	OMIM:301045
10159	OMIM:300423
10159	OMIM:300911
23545	OMIM:219200
23545	OMIM:278250
23545	OMIM:219200
23545	OMIM:278250
523	OMIM:617403
523	OMIM:618012
523	OMIM:617403
523	OMIM:618012
526	OMIM:616455
526	OMIM:124480
526	OMIM:616455
526	OMIM:124480
529	OMIM:617402
529	OMIM:617402
538	OMIM:309400
538	OMIM:304150
538	OMIM:300489
540	OMIM:277900
51761	OMIM:615268
5205	OMIM:243300
5205	OMIM:147480
5205	OMIM:211600
91647	OMIM:604273
545	OMIM:614564
545	OMIM:210600
546	OMIM:309580
546	OMIM:300448
546	OMIM:301040
25814	OMIM:603516
6310	OMIM:164400
6310	OMIM:164400
6311	OMIM:168600
6311	OMIM:183090
6311	OMIM:183090
4287	OMIM:168600
4287	OMIM:109150
6314	OMIM:164500
549	OMIM:250950
6790	OMIM:114500
26053	OMIM:615834
26053	OMIM:615834
551	OMIM:125700
554	OMIM:300539
554	OMIM:304800
554	OMIM:300539
554	OMIM:304800
8312	OMIM:607864
8312	OMIM:620558
8312	OMIM:114550
8313	OMIM:608615
8313	OMIM:114500
567	OMIM:105200
567	OMIM:241600
148789	OMIM:615181
126792	OMIM:609465
126792	OMIM:615349
126792	OMIM:271640
26229	OMIM:245600
145173	OMIM:261540
145173	OMIM:261540
2583	OMIM:609195
2583	OMIM:609195
2683	OMIM:620364
2683	OMIM:607091
11285	OMIM:130070
11041	OMIM:615287
27077	OMIM:614209
27077	OMIM:617120
80776	OMIM:614175
80776	OMIM:614175
9531	OMIM:613881
9531	OMIM:612954
8815	OMIM:614008
8314	OMIM:619762
8314	OMIM:614327
8314	OMIM:606661
580	OMIM:114480
581	OMIM:613065
581	OMIM:114500
581	OMIM:613065
581	OMIM:114500
92482	OMIM:615995
582	OMIM:209900
79738	OMIM:615987
166379	OMIM:615989
583	OMIM:615981
583	OMIM:616562
585	OMIM:615982
129880	OMIM:615983
55212	OMIM:615984
27241	OMIM:615986
4059	OMIM:111200
4059	OMIM:247420
4059	OMIM:111200
10134	OMIM:300475
593	OMIM:248600
594	OMIM:620698
10295	OMIM:614923
8915	OMIM:-1
8915	OMIM:137245
8915	OMIM:616098
8915	OMIM:156240
8915	OMIM:605027
8915	OMIM:273300
53335	OMIM:617101
53335	OMIM:617101
64919	OMIM:618092
64919	OMIM:617237
64919	OMIM:618092
64919	OMIM:617237
596	OMIM:-1
596	OMIM:-1
53630	OMIM:115300
53630	OMIM:115300
54880	OMIM:300166
613	OMIM:613065
613	OMIM:608232
617	OMIM:262000
617	OMIM:603358
617	OMIM:124000
146227	OMIM:117210
7439	OMIM:193220
7439	OMIM:193220
7439	OMIM:611809
7439	OMIM:613194
7439	OMIM:613194
7439	OMIM:153700
631	OMIM:611391
8419	OMIM:611597
633	OMIM:300989
633	OMIM:300106
633	OMIM:300989
633	OMIM:300106
727857	OMIM:607539
727857	OMIM:609432
79365	OMIM:612975
80114	OMIM:601331
80114	OMIM:601331
23299	OMIM:615290
23299	OMIM:618291
274	OMIM:255200
274	OMIM:255200
640	OMIM:613375
641	OMIM:210900
29760	OMIM:613502
388552	OMIM:614077
26258	OMIM:614171
644	OMIM:614156
9210	OMIM:300510
9210	OMIM:300510
9210	OMIM:300510
9210	OMIM:300510
649	OMIM:614856
649	OMIM:614856
650	OMIM:617877
650	OMIM:112600
650	OMIM:235200
650	OMIM:617877
650	OMIM:112600
650	OMIM:235200
652	OMIM:600625
652	OMIM:607932
168667	OMIM:608022
657	OMIM:610069
657	OMIM:174900
657	OMIM:610069
657	OMIM:174900
658	OMIM:609441
658	OMIM:616849
658	OMIM:112600
658	OMIM:609441
658	OMIM:616849
658	OMIM:112600
659	OMIM:178600
659	OMIM:178600
659	OMIM:265450
659	OMIM:178600
659	OMIM:178600
659	OMIM:265450
9790	OMIM:107600
388962	OMIM:614299
669	OMIM:222800
54928	OMIM:614078
2186	OMIM:617755
673	OMIM:155600
673	OMIM:115150
673	OMIM:114500
673	OMIM:211980
673	OMIM:211980
673	OMIM:613706
673	OMIM:613707
221927	OMIM:618056
221927	OMIM:614498
675	OMIM:612555
675	OMIM:613029
675	OMIM:613347
675	OMIM:114480
675	OMIM:605724
675	OMIM:155255
675	OMIM:194070
675	OMIM:176807
676	OMIM:617644
2972	OMIM:616202
2972	OMIM:616202
83990	OMIM:114480
83990	OMIM:609054
7862	OMIM:617333
254065	OMIM:300659
26580	OMIM:615924
26580	OMIM:619112
26580	OMIM:269700
26580	OMIM:270685
682	OMIM:111380
7809	OMIM:602522
7809	OMIM:602522
686	OMIM:253260
695	OMIM:307200
695	OMIM:300755
699	OMIM:620183
699	OMIM:114500
701	OMIM:176430
701	OMIM:114500
701	OMIM:257300
701	OMIM:176430
701	OMIM:114500
701	OMIM:257300
11149	OMIM:616812
29071	OMIM:301110
29071	OMIM:300622
712	OMIM:613652
713	OMIM:620321
708	OMIM:617713
714	OMIM:620322
114902	OMIM:605670
716	OMIM:613783
716	OMIM:617174
26005	OMIM:615948
718	OMIM:612925
718	OMIM:611378
718	OMIM:613779
718	OMIM:612925
718	OMIM:611378
718	OMIM:613779
718	OMIM:612925
718	OMIM:611378
718	OMIM:613779
718	OMIM:612925
718	OMIM:611378
718	OMIM:613779
718	OMIM:612925
718	OMIM:611378
718	OMIM:613779
718	OMIM:612925
718	OMIM:611378
718	OMIM:613779
718	OMIM:612925
718	OMIM:611378
718	OMIM:613779
718	OMIM:612925
718	OMIM:611378
718	OMIM:613779
721	OMIM:614379
727	OMIM:615749
727	OMIM:609536
729	OMIM:612446
730	OMIM:610102
730	OMIM:610102
731	OMIM:613790
732	OMIM:613789
735	OMIM:615591
735	OMIM:613825
771	OMIM:143860
760	OMIM:259730
763	OMIM:615751
767	OMIM:613227
51475	OMIM:614899
51475	OMIM:614899
57010	OMIM:610427
773	OMIM:617106
773	OMIM:108500
773	OMIM:141500
773	OMIM:141500
773	OMIM:183086
773	OMIM:617106
773	OMIM:108500
773	OMIM:141500
773	OMIM:141500
773	OMIM:183086
774	OMIM:618497
774	OMIM:618497
775	OMIM:611875
775	OMIM:618447
775	OMIM:620029
775	OMIM:601005
776	OMIM:615474
776	OMIM:614896
776	OMIM:615474
776	OMIM:614896
778	OMIM:300600
778	OMIM:300071
778	OMIM:300476
778	OMIM:300600
778	OMIM:300071
778	OMIM:300476
8913	OMIM:618087
8913	OMIM:616795
8912	OMIM:611942
8912	OMIM:611942
8912	OMIM:617027
8912	OMIM:611942
8912	OMIM:611942
8912	OMIM:617027
779	OMIM:601887
779	OMIM:188580
779	OMIM:620246
779	OMIM:170400
779	OMIM:601887
779	OMIM:188580
779	OMIM:620246
779	OMIM:170400
93589	OMIM:610478
93589	OMIM:610478
783	OMIM:611876
783	OMIM:611876
785	OMIM:613855
785	OMIM:607682
785	OMIM:607682
785	OMIM:613855
785	OMIM:607682
785	OMIM:607682
10369	OMIM:614256
10369	OMIM:614256
790	OMIM:616457
760	OMIM:259730
799	OMIM:166710
801	OMIM:614916
801	OMIM:616247
801	OMIM:614916
801	OMIM:616247
805	OMIM:616249
805	OMIM:616249
811	OMIM:187950
811	OMIM:254450
815	OMIM:617798
815	OMIM:618095
816	OMIM:617799
816	OMIM:617799
23261	OMIM:614756
23261	OMIM:614756
23261	OMIM:614756
124583	OMIM:251450
124583	OMIM:617719
124583	OMIM:251450
124583	OMIM:617719
823	OMIM:616907
11132	OMIM:601283
823	OMIM:616907
823	OMIM:616907
825	OMIM:618129
825	OMIM:253600
825	OMIM:618129
825	OMIM:253600
726	OMIM:193235
726	OMIM:193235
84433	OMIM:616452
84433	OMIM:615206
84433	OMIM:617638
79092	OMIM:173200
79092	OMIM:602723
64170	OMIM:212050
146206	OMIM:618131
79587	OMIM:616672
8573	OMIM:300422
8573	OMIM:300422
8573	OMIM:300749
8573	OMIM:300422
8573	OMIM:300422
8573	OMIM:300749
843	OMIM:603909
843	OMIM:605027
843	OMIM:613659
841	OMIM:607271
841	OMIM:114480
841	OMIM:114550
841	OMIM:211980
844	OMIM:616231
844	OMIM:616231
845	OMIM:611938
846	OMIM:239200
846	OMIM:601198
846	OMIM:601198
846	OMIM:145980
846	OMIM:612899
831	OMIM:616295
847	OMIM:614097
857	OMIM:606721
857	OMIM:612526
857	OMIM:615343
859	OMIM:614321
859	OMIM:192600
859	OMIM:123320
859	OMIM:611818
859	OMIM:606072
284119	OMIM:613327
284119	OMIM:613327
865	OMIM:620099
867	OMIM:613563
867	OMIM:607785
875	OMIM:236200
875	OMIM:236200
875	OMIM:236200
875	OMIM:236200
84733	OMIM:613080
54862	OMIM:608443
57545	OMIM:619111
57545	OMIM:619845
57545	OMIM:612285
57545	OMIM:612284
147372	OMIM:235510
388389	OMIM:614679
84317	OMIM:616828
51244	OMIM:616816
28952	OMIM:300963
79140	OMIM:209900
339829	OMIM:613807
55036	OMIM:613808
152137	OMIM:607453
152137	OMIM:607453
85478	OMIM:615504
124093	OMIM:614807
55704	OMIM:617507
55704	OMIM:617507
440193	OMIM:236600
440193	OMIM:616053
83605	OMIM:603284
8838	OMIM:208230
595	OMIM:114500
595	OMIM:254500
595	OMIM:193300
894	OMIM:615938
894	OMIM:615938
8812	OMIM:618147
92002	OMIM:300707
1234	OMIM:609532
1234	OMIM:609423
1234	OMIM:219600
1234	OMIM:609423
1234	OMIM:610379
1234	OMIM:613784
1234	OMIM:607339
1234	OMIM:612522
1524	OMIM:609532
1524	OMIM:609423
1524	OMIM:219600
1524	OMIM:609423
1524	OMIM:610379
1524	OMIM:613784
1524	OMIM:607339
1524	OMIM:612522
22948	OMIM:256840
977	OMIM:179620
977	OMIM:609057
8763	OMIM:616969
30835	OMIM:614371
30835	OMIM:609423
30835	OMIM:607948
919	OMIM:610163
939	OMIM:615122
23607	OMIM:607832
948	OMIM:610938
948	OMIM:611162
948	OMIM:611162
948	OMIM:608404
958	OMIM:606843
959	OMIM:308230
959	OMIM:308230
920	OMIM:613949
920	OMIM:619238
960	OMIM:609027
960	OMIM:609027
966	OMIM:612300
966	OMIM:612300
973	OMIM:613501
974	OMIM:612692
975	OMIM:613496
975	OMIM:613496
925	OMIM:608957
146059	OMIM:224120
8556	OMIM:608653
8556	OMIM:608653
998	OMIM:616737
8318	OMIM:617063
990	OMIM:613805
79577	OMIM:145000
79577	OMIM:145001
79577	OMIM:145001
79577	OMIM:608266
83879	OMIM:616910
999	OMIM:119580
999	OMIM:114480
999	OMIM:608089
999	OMIM:137215
999	OMIM:167000
999	OMIM:176807
1009	OMIM:211380
1009	OMIM:619736
1013	OMIM:612580
64072	OMIM:601386
64072	OMIM:617540
64072	OMIM:601067
64072	OMIM:601067
92211	OMIM:613660
92211	OMIM:613660
92211	OMIM:613660
92211	OMIM:613660
92211	OMIM:613660
92211	OMIM:613660
84529	OMIM:615631
8558	OMIM:617694
8621	OMIM:617360
1019	OMIM:609048
1020	OMIM:616342
55755	OMIM:604804
1021	OMIM:616080
6792	OMIM:300672
1027	OMIM:610755
1027	OMIM:610755
1028	OMIM:130650
1028	OMIM:614732
1028	OMIM:130650
1028	OMIM:614732
1029	OMIM:155601
1029	OMIM:606719
1029	OMIM:155755
50937	OMIM:614226
81620	OMIM:613804
1050	OMIM:601626
1050	OMIM:601626
1056	OMIM:609812
1056	OMIM:609812
1062	OMIM:616051
1063	OMIM:243605
55835	OMIM:608393
55835	OMIM:613676
9731	OMIM:619988
9731	OMIM:616781
153241	OMIM:617761
153241	OMIM:616300
9662	OMIM:614673
22995	OMIM:614852
22995	OMIM:613823
22897	OMIM:614845
84984	OMIM:615703
80184	OMIM:615991
80184	OMIM:610188
80184	OMIM:611755
80184	OMIM:611134
80184	OMIM:610189
95681	OMIM:614464
55165	OMIM:236500
9702	OMIM:614114
80254	OMIM:614728
84131	OMIM:617236
51134	OMIM:615862
375298	OMIM:608380
204219	OMIM:615023
204219	OMIM:615023
10087	OMIM:616351
10087	OMIM:616351
1071	OMIM:143470
1071	OMIM:143470
144406	OMIM:618152
56683	OMIM:615500
85016	OMIM:618063
755	OMIM:617547
755	OMIM:602271
157657	OMIM:617406
157657	OMIM:614500
157657	OMIM:614500
80217	OMIM:236690
80217	OMIM:617592
220136	OMIM:614779
629	OMIM:615561
629	OMIM:612924
629	OMIM:615489
1675	OMIM:613912
3075	OMIM:609814
3075	OMIM:235400
3075	OMIM:610698
3075	OMIM:126700
3426	OMIM:612923
3426	OMIM:615439
3426	OMIM:610984
1073	OMIM:610687
5199	OMIM:312060
1080	OMIM:-1
1080	OMIM:-1
1080	OMIM:277180
1080	OMIM:211400
1080	OMIM:211400
1080	OMIM:219700
1080	OMIM:167800
1103	OMIM:254210
1103	OMIM:254210
400916	OMIM:615911
400916	OMIM:616209
400916	OMIM:615048
51142	OMIM:616710
1105	OMIM:617682
1106	OMIM:615369
1107	OMIM:618205
1108	OMIM:617159
1108	OMIM:617159
55636	OMIM:214800
55636	OMIM:612370
57680	OMIM:615032
11200	OMIM:609265
11200	OMIM:259500
11200	OMIM:176807
26511	OMIM:601626
1120	OMIM:602541
1121	OMIM:303100
5119	OMIM:614961
25978	OMIM:600795
25978	OMIM:600795
128866	OMIM:605387
128866	OMIM:605387
1123	OMIM:604356
1131	OMIM:100100
1131	OMIM:100100
1134	OMIM:601462
1134	OMIM:608930
1134	OMIM:253290
1135	OMIM:610353
1135	OMIM:610353
1135	OMIM:610353
1135	OMIM:610353
1136	OMIM:191800
1136	OMIM:612052
1137	OMIM:188890
1137	OMIM:600513
1137	OMIM:188890
1137	OMIM:600513
1138	OMIM:612052
1138	OMIM:612052
1140	OMIM:616313
1140	OMIM:616314
1141	OMIM:605375
1144	OMIM:616321
1144	OMIM:616322
1144	OMIM:616323
1144	OMIM:253290
1145	OMIM:605809
1145	OMIM:616324
1145	OMIM:608931
1146	OMIM:265000
1146	OMIM:253290
50515	OMIM:618167
113189	OMIM:601776
9469	OMIM:143095
9469	OMIM:143095
4166	OMIM:217800
22856	OMIM:605282
1147	OMIM:619339
1147	OMIM:613630
10518	OMIM:609439
10518	OMIM:614869
137392	OMIM:618219
23152	OMIM:617600
23152	OMIM:617600
63924	OMIM:615238
4261	OMIM:209920
4261	OMIM:180300
